id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	score<Avg. pub. year>	description	url
323	Alshuwaikhat (2008)	2.0083	1.4948	6	16	32	5			https://openalex.org/W2073796776
324	Sharma (2014)	2.2238	1.4461	6	6	13	3			https://openalex.org/W2126772461
325	Filho (2017)	2.1566	1.4547	6	8	16	6			https://openalex.org/W2726469015
326	Jorge (2018)	1.5357	1.9889	9	1	2	2			https://openalex.org/W2800324771
327	Daub (2005)	0.4509	2.5465	12	1	2	2			https://openalex.org/W1986466391
328	Probst (2019)	-0.7757	2.5298	17	4	8	3			https://openalex.org/W2948498090
329	Kapitulčinová (2017)	2.0623	1.4325	6	21	44	4			https://openalex.org/W2612474495
330	Filho (2017)	2.1374	1.4598	6	6	12	3			https://openalex.org/W2726819335
331	Ajzen (1991)	1.4938	2.1644	9	23	51	11			https://openalex.org/W2099697766
332	Holm (2015)	2.4025	0.4889	3	6	12	3			https://openalex.org/W2079764814
333	Gerring (2004)	0.712	2.5893	12	1	2	2			https://openalex.org/W2136739561
334	Ruíz-Mallén (2020)	0.667	2.5021	12	3	7	5			https://openalex.org/W3005548612
335	Sidiropoulos (2018)	2.1819	1.2393	6	2	4	2			https://openalex.org/W2793441557
336	Bagley (2019)	2.6029	0.4196	3	1	2	2			https://openalex.org/W2985694123
337	Lazzarini (2018)	0.6315	2.3484	12	1	2	2			https://openalex.org/W2795291847
338	Makrakis (2013)	1.5916	1.9194	9	4	8	3			https://openalex.org/W147867516
339	Mulà (2009)	1.5235	1.9618	9	13	29	9			https://openalex.org/W2046179039
340	Mulder (2015)	1.608	1.877	9	2	4	3			https://openalex.org/W2077416106
341	Biasutti (2012)	1.6411	1.9449	9	4	8	2			https://openalex.org/W1575896608
342	Biasutti (2013)	1.6483	1.9696	9	4	8	2			https://openalex.org/W2050019421
343	Checkoway (1985)	1.6561	1.9543	9	4	8	2			https://openalex.org/W2568476927
344	Mínguet (2011)	2.1802	0.8146	4	6	12	6			https://openalex.org/W1967111123
345	Reid (2006)	2.2638	0.8003	4	9	19	6			https://openalex.org/W1974773659
346	Barth (2011)	2.3338	0.7914	4	20	48	8			https://openalex.org/W1976917879
347	Cotton (2009)	2.3683	0.8461	4	27	59	6			https://openalex.org/W2146959056
348	Jones (2010)	2.1411	0.6718	4	2	4	3			https://openalex.org/W2579067881
349	Sterling (2008)	2.2638	0.7065	4	2	4	2			https://openalex.org/W2116561011
350	Filho (2014)	2.0767	1.538	6	10	20	7			https://openalex.org/W38312908
351	Firth (2007)	0.8641	2.305	11	12	24	3			https://openalex.org/W1982110380
352	Tilbury (2012)	0.8918	2.3076	11	12	24	2			https://openalex.org/W1985069874
353	Berglund (2014)	0.8865	2.3585	11	24	56	7			https://openalex.org/W2025643726
354	Olsson (2015)	0.8591	2.3473	11	20	44	6			https://openalex.org/W2033843541
355	Khataybeh (2010)	0.9116	2.3256	11	15	31	5			https://openalex.org/W2048226746
356	Tavakol (2011)	0.9907	2.4944	11	3	6	3			https://openalex.org/W2061935394
357	Borg (2013)	0.9339	2.2843	11	14	28	5			https://openalex.org/W2093605176
358	Nasibulina (2015)	0.8604	2.3332	11	14	29	3			https://openalex.org/W2292028204
359	Estes (2010)	0.8798	2.2936	11	12	24	2			https://openalex.org/W2523151145
360	Sinakou (2018)	2.3719	0.7575	3	6	13	4			https://openalex.org/W2791429988
361	Beveridge (2019)	0.8726	2.2238	11	24	48	4			https://openalex.org/W2939429784
362	Sharp (2002)	1.1392	2.3164	11	3	6	2			https://openalex.org/W1968768987
363	Summers (2007)	1.105	2.1649	11	3	6	3			https://openalex.org/W1991337972
364	Rudsberg (2010)	1.215	2.1135	11	2	4	2			https://openalex.org/W2116298025
365	Hopkins (2012)	1.1937	2.0808	11	3	6	3			https://openalex.org/W2141190699
366	Freidenfelds (2018)	-0.9209	2.4019	17	10	20	4			https://openalex.org/W2891032616
367	Vare (2007)	2.4578	0.7358	3	29	60	11			https://openalex.org/W2143193114
368	Aleixo (2017)	2.1252	1.5217	6	8	16	4			https://openalex.org/W2765090009
369	Farinha (2018)	2.0956	1.5468	6	6	12	3			https://openalex.org/W2886638495
370	Vargas (2018)	2.0488	1.4776	6	15	30	4			https://openalex.org/W2897907502
371	Painter‐Morland (2015)	0.3588	2.7228	12	3	6	4			https://openalex.org/W1942782821
372	Miller (1990)	-2.5523	0.367	25	12	27	4			https://openalex.org/W1991635648
373	Kruger (1999)	-2.6235	0.4253	25	7	14	3			https://openalex.org/W2146006411
374	Carracedo (2018)	-2.4673	0.4034	25	5	10	2			https://openalex.org/W2801361639
375	Carracedo (2018)	-2.5231	0.473	25	5	10	2			https://openalex.org/W2895524378
376	Carracedo (2018)	-2.459	0.5578	25	7	14	3			https://openalex.org/W2898756928
377	Carracedo (2019)	-2.604	0.5144	25	5	10	3			https://openalex.org/W2953309378
378	Alonso‐Almeida (2014)	1.9519	1.382	6	10	21	4			https://openalex.org/W2039414243
379	Stephens (2009)	1.2945	2.0514	9	19	46	6			https://openalex.org/W2157175512
380	Dobson (2007)	2.136	1.1595	4	1	2	3			https://openalex.org/W2126828464
381	Evans (2017)	2.2943	0.7181	3	5	11	6			https://openalex.org/W2588152520
382	Aguiar (2017)	2.3322	0.7483	3	3	7	3			https://openalex.org/W2591068201
383	Hernández (2019)	-2.1197	0.8924	25	3	6	2			https://openalex.org/W2990551080
384	Coral (2019)	2.3355	0.7784	3	3	6	2			https://openalex.org/W3008177321
385	Rodríguez (2020)	-2.2816	0.7842	25	4	8	3			https://openalex.org/W3028752628
386	Valderrama-Hernández (2019)	-2.2156	0.967	25	3	6	2			https://openalex.org/W3124052398
387	W7006478022	2.3489	0.7925	3	2	4	2			https://openalex.org/W7006478022
388	Wiek (2015)	2.4152	0.6697	3	20	45	5			https://openalex.org/W1452340739
389	Lang (2012)	2.4158	0.7821	3	6	13	4			https://openalex.org/W1982748232
390	Wiek (2011)	2.428	0.6127	3	22	57	6			https://openalex.org/W2016332261
391	Steiner (2006)	2.4561	0.749	3	20	42	7			https://openalex.org/W2040841043
392	Barth (2014)	2.3908	0.6416	3	18	44	7			https://openalex.org/W2240704732
393	W6654716990	2.4136	0.6846	3	5	10	2			https://openalex.org/W6654716990
394	Barth (2014)	2.1926	1.2433	5	24	60	6			https://openalex.org/W840862869
395	Remington‐Doucette (2013)	2.4426	0.6436	3	24	64	11			https://openalex.org/W1560763900
396	Dempsey (2009)	2.4528	0.6895	3	3	6	3			https://openalex.org/W2030452699
397	Biberhofer (2017)	-1.7667	1.883	20	14	29	4			https://openalex.org/W2570365886
398	Argento (2020)	2.2882	1.3384	5	7	15	4			https://openalex.org/W3047181769
399	Balsiger (2014)	2.4165	0.7137	3	6	13	3			https://openalex.org/W2089603568
400	Steffen (2015)	2.3495	1.2023	5	18	37	6			https://openalex.org/W1999167944
401	Kates (2001)	2.1894	0.7094	3	1	2	3			https://openalex.org/W2002311592
402	Spelt (2009)	2.4278	0.7018	3	3	6	3			https://openalex.org/W2077284541
403	Wiek (2013)	2.3485	0.7094	3	4	8	3			https://openalex.org/W2129516615
404	Bina (2016)	2.3385	0.5001	3	2	4	3			https://openalex.org/W2465223059
405	Likert (1932)	-0.9022	2.4571	16	2	5	3			https://openalex.org/W1560729591
406	W6633724138	-0.8974	2.5093	16	2	5	3			https://openalex.org/W6633724138
407	Haase (2012)	-2.2611	0.084	26	1	2	2			https://openalex.org/W2021707871
408	Sundermann (2019)	-2.7025	0.5187	26	1	2	2			https://openalex.org/W2974032328
409	Aristizábal (2016)	0.5997	2.2922	12	7	16	3			https://openalex.org/W2305693393
410	Rubio (2019)	0.5969	2.2371	12	5	11	4			https://openalex.org/W2980693966
411	Caiado (2018)	0.6128	2.3113	12	4	8	2			https://openalex.org/W2813571173
412	Raworth (2013)	2.4954	0.9088	3	1	2	2			https://openalex.org/W1944600045
413	Barth (2013)	2.0189	1.3755	6	23	53	9			https://openalex.org/W1986124657
414	W3122270224	1.9799	1.3748	6	7	17	5			https://openalex.org/W3122270224
415	Caeiro (2013)	1.9348	1.3309	6	11	23	5			https://openalex.org/W399774790
416	Spall (1998)	0.8682	2.1107	11	8	16	2			https://openalex.org/W2008768047
417	Sterling (2016)	0.8254	2.0934	11	9	18	4			https://openalex.org/W2524076750
418	Sule (2016)	2.2754	0.7611	3	2	4	2			https://openalex.org/W2561444572
419	Wals (2012)	0.7871	2.275	11	9	18	5			https://openalex.org/W2564841761
420	Singer‐Brodowski (2018)	0.877	2.0566	11	14	29	5			https://openalex.org/W2789718282
421	Vare (2019)	2.3127	1.1267	5	29	82	9			https://openalex.org/W2926915739
422	Fredriksson (2020)	0.8544	2.0871	11	13	29	4			https://openalex.org/W3004422114
423	Singer‐Brodowski (2020)	0.8379	2.1124	11	8	16	2			https://openalex.org/W3014939093
424	Secretariat (2006)	0.8862	2.0932	11	8	16	2			https://openalex.org/W3215077409
425	Lincoln (1985)	2.2142	0.5254	3	2	4	3			https://openalex.org/W79229537
426	Wals (2009)	-2.8259	-0.0784	27	5	10	3			https://openalex.org/W2009033360
427	Bolden (2000)	-2.7907	-0.0538	27	5	10	2			https://openalex.org/W2030623797
428	Wacker (2012)	-2.8038	-0.0935	27	5	10	2			https://openalex.org/W2497949317
429	Unknown (2017)	-2.7831	-0.0786	27	5	10	2			https://openalex.org/W2780763380
430	Waltner (2018)	-2.8164	-0.0536	27	5	10	2			https://openalex.org/W2883892053
431	Stevenson (2007)	2.1918	0.6915	3	1	2	2			https://openalex.org/W2059146276
432	McGrath (2016)	2.2755	0.7944	3	1	2	3			https://openalex.org/W2414857177
433	Singer‐Brodowski (2019)	2.2533	0.5682	3	2	4	2			https://openalex.org/W2908206597
434	Kolmos (2015)	2.494	0.6736	3	16	33	5			https://openalex.org/W1839564221
435	Grund (2020)	2.5356	0.6181	3	12	27	4			https://openalex.org/W3014411001
436	Holst (2020)	-0.9493	2.4016	17	23	51	8			https://openalex.org/W3028396621
437	UNESCO (2018)	2.4908	0.6135	3	23	53	9			https://openalex.org/W4367294147
438	Nazir (2011)	2.5595	0.592	3	9	18	2			https://openalex.org/W2004456639
439	Abson (2016)	2.5623	0.6059	3	9	18	2			https://openalex.org/W2473015971
440	Wals (2017)	2.4879	0.5763	3	29	69	11			https://openalex.org/W2761720137
441	Otto (2020)	2.5486	0.6202	3	10	21	3			https://openalex.org/W3002016767
442	Holst (2022)	2.5439	0.6039	3	18	38	7			https://openalex.org/W4302292861
443	Gough (2016)	0.9054	1.9306	11	2	4	4			https://openalex.org/W2493411687
444	Spangenberg (2016)	2.6819	0.7237	3	1	2	2			https://openalex.org/W2555670991
445	Agbedahin (2019)	2.5719	0.6406	3	6	14	7			https://openalex.org/W2912868365
446	Sachs (2019)	0.5026	2.3157	12	10	23	7			https://openalex.org/W2941705808
447	Brockwell (2022)	2.5616	0.6461	3	5	10	3			https://openalex.org/W4306165622
448	W6943725517	2.3792	0.359	3	1	2	2			https://openalex.org/W6943725517
449	Shiel (2015)	0.1754	2.4332	13	25	53	5			https://openalex.org/W1130249122
450	Trencher (2013)	0.5548	2.4446	12	17	38	5			https://openalex.org/W2028670889
451	England (2015)	-2.3234	0.8597	24	18	38	10			https://openalex.org/W125997615
452	Lozano (2011)	2.0052	1.3783	6	100	294	25			https://openalex.org/W2036596200
453	Mínguet (2013)	1.8733	1.2866	6	1	2	2			https://openalex.org/W2127103822
454	Yépes (2015)	-0.8369	2.1932	17	17	34	3			https://openalex.org/W2158478531
455	Hernandez‐Diaz (2021)	-0.8747	2.0344	17	10	21	6			https://openalex.org/W3156474034
456	W3200539306	-0.7674	2.0947	17	3	6	2			https://openalex.org/W3200539306
457	López (2018)	-0.885	2.0794	17	2	4	3			https://openalex.org/W2914537231
458	Sayed (2013)	1.9014	1.418	6	5	10	3			https://openalex.org/W1550103800
459	Maragakis (2015)	1.8122	1.3657	6	3	6	2			https://openalex.org/W1974012661
460	Gómez (2014)	1.8962	1.341	6	4	8	3			https://openalex.org/W2013692196
461	Alghamdi (2017)	1.8913	1.3993	6	11	22	6			https://openalex.org/W2570374344
462	Fischer (2015)	1.9747	1.324	6	8	16	5			https://openalex.org/W1590723339
463	Shriberg (2002)	1.9477	1.2425	6	2	4	2			https://openalex.org/W1597034787
464	Ceulemans (2014)	2.0311	1.3514	6	12	26	6			https://openalex.org/W2030656591
465	Razak (2013)	1.8869	1.3704	6	3	6	2			https://openalex.org/W170423965
466	Shi (2013)	1.9815	1.4217	6	13	26	4			https://openalex.org/W1987929358
467	Yarime (2012)	1.9249	1.4523	6	24	51	6			https://openalex.org/W2062368107
468	Yuan (2013)	1.9675	1.4839	6	4	8	3			https://openalex.org/W2063320832
469	Lauder (2015)	2.0174	1.4223	6	12	26	3			https://openalex.org/W2063360857
470	Disterheft (2015)	2.0247	1.4364	6	18	36	4			https://openalex.org/W2206715699
471	Bullock (2016)	1.9208	1.4631	6	16	34	4			https://openalex.org/W2299739039
472	Filho (2017)	2.1081	1.4051	6	15	37	9			https://openalex.org/W2748264021
473	Findler (2018)	1.9765	1.4459	6	15	30	5			https://openalex.org/W2905735238
474	Lozano (2019)	2.4405	0.5834	3	45	130	15			https://openalex.org/W2922255137
475	Blasco (2019)	2.0224	1.4605	6	10	20	2			https://openalex.org/W2976045385
476	Lozano (2014)	1.9699	1.6407	6	1	2	3			https://openalex.org/W2042010897
477	Berzosa (2017)	1.8549	1.4434	6	3	6	2			https://openalex.org/W2620927490
478	Gericke (2018)	0.86	2.4217	11	6	15	4			https://openalex.org/W2820296242
479	Ajzen (2002)	1.5462	2.2792	9	4	8	4			https://openalex.org/W2088135512
480	Fuertes (2019)	2.2467	1.3073	6	8	16	4			https://openalex.org/W2911432268
481	Buhl (2019)	2.317	0.371	3	1	2	2			https://openalex.org/W2947148462
482	MacVaugh (2011)	0.6635	2.3467	12	4	8	3			https://openalex.org/W2112967249
483	Grindsted (2021)	0.648	2.3218	12	1	2	2			https://openalex.org/W3211149424
484	Wang (2022)	0.7322	2.4904	12	3	6	4			https://openalex.org/W4225305823
485	Glavič (2020)	0.8199	2.5865	12	3	6	7			https://openalex.org/W3048748696
486	Hogan (2022)	0.8362	2.3587	12	1	2	2			https://openalex.org/W4225301038
487	Nicolescu (2018)	2.1827	0.5513	3	1	2	2			https://openalex.org/W133131686
488	Muhar (2006)	2.4788	0.7372	3	2	4	2			https://openalex.org/W1526074628
489	1974- (2015)	-0.6326	2.3356	16	134	353	26			https://openalex.org/W2246543262
490	Pearce (2018)	2.443	0.8843	3	3	6	2			https://openalex.org/W2888881915
491	Hansmann (2009)	2.2073	0.5807	3	1	2	2			https://openalex.org/W1988570441
492	Bürgener (2017)	2.3531	1.0844	5	11	24	6			https://openalex.org/W2765719377
493	Balsiger (2017)	2.2839	1.0617	5	7	15	3			https://openalex.org/W2780839471
494	Vare (2019)	2.3863	1.1491	5	6	12	3			https://openalex.org/W2905566288
495	Alex (2001)	2.4148	1.1535	4	6	12	6			https://openalex.org/W4233318492
496	Bouman (2020)	2.2103	-0.0823	1	1	2	2			https://openalex.org/W3011992106
497	Filho (2021)	2.4209	-0.0277	1	6	14	5			https://openalex.org/W3203336513
498	Atta (2024)	2.3622	-0.2331	1	1	2	2			https://openalex.org/W4391986684
499	Neuman (2015)	-2.2086	-0.3463	28	2	4	2			https://openalex.org/W2160381146
500	Neuman (2017)	-2.5795	-0.0423	28	2	4	2			https://openalex.org/W2729091276
501	Kurt (2009)	-2.6573	-0.5155	28	2	4	2			https://openalex.org/W2985393440
502	Moosavi (2021)	0.7673	2.8789	13	2	4	2			https://openalex.org/W3146096545
503	Galan (2022)	0.801	2.8404	13	2	4	2			https://openalex.org/W4220914058
504	Park (2022)	0.7005	2.7876	13	6	12	4			https://openalex.org/W4289524953
505	Bradshaw (2021)	1.479	2.2324	9	2	4	2			https://openalex.org/W3119209496
506	Boulton‐Lewis (2008)	2.3265	0.5877	3	11	22	5			https://openalex.org/W186840447
507	Rowe (2007)	2.3499	0.6461	3	9	19	5			https://openalex.org/W2154530098
508	W6647020535	2.2363	0.5892	3	2	4	2			https://openalex.org/W6647020535
509	Ploum (2017)	2.3827	0.6534	3	8	20	4			https://openalex.org/W2592037624
510	Barth (2013)	2.2991	0.6563	3	6	13	4			https://openalex.org/W2064739405
511	Brandt (2019)	2.3771	0.729	3	7	14	4			https://openalex.org/W2955943849
512	Cebrián (2019)	1.4751	2.0646	9	7	16	4			https://openalex.org/W2964206173
513	W6637357678	2.4761	1.0483	5	3	6	3			https://openalex.org/W6637357678
514	Waltner (2019)	2.3301	0.7029	3	4	8	3			https://openalex.org/W2922689455
515	Rönkkö (2020)	2.2109	0.6402	3	1	2	2			https://openalex.org/W3108789059
516	Holgaard (2015)	-2.596	-0.7186	29	6	12	5			https://openalex.org/W2110486651
517	Sammalisto (2016)	1.634	1.923	9	3	6	3			https://openalex.org/W2404927266
518	Murray (2018)	-1.0843	2.1273	19	7	14	4			https://openalex.org/W2886070577
519	Perrault (2017)	1.5976	2.0936	9	2	4	2			https://openalex.org/W2765920880
520	Tang (2018)	1.5339	2.1183	9	8	19	7			https://openalex.org/W2783668127
521	Guerra (2017)	-2.3709	-0.5554	29	16	35	8			https://openalex.org/W2573577477
522	Quelhas (2019)	-2.5297	-0.6133	29	2	4	2			https://openalex.org/W2947950807
523	Mann (2020)	-2.3505	-0.3497	29	1	2	2			https://openalex.org/W2998549278
524	Saiz (2017)	2.7153	0.6246	3	1	2	2			https://openalex.org/W2741646536
525	Thürer (2017)	-2.5583	-0.6691	30	1	2	5			https://openalex.org/W2777131048
526	Takala (2019)	-2.1168	-1.1039	30	1	2	2			https://openalex.org/W2916895139
527	Mbah (2018)	0.8176	2.62	11	2	4	2			https://openalex.org/W2800262479
528	Hay (2019)	-2.4344	-0.9444	31	1	2	3			https://openalex.org/W2954490562
529	Balakrishnan (2019)	-1.9929	-1.3792	31	1	2	2			https://openalex.org/W2983855727
530	Hadorn (2006)	1.1987	2.0692	9	1	2	2			https://openalex.org/W2130463305
531	Hanning (2012)	1.2705	2.0907	9	1	3	4			https://openalex.org/W1492885708
532	Nikolić (2015)	1.1112	1.9828	9	1	2	2			https://openalex.org/W55607352
533	Christie (2014)	2.3826	0.8551	4	27	68	7			https://openalex.org/W2106355572
534	Melles (2019)	-0.6396	2.4659	16	40	84	6			https://openalex.org/W2913824600
535	Schmitz (2002)	2.3649	0.9374	5	2	4	2			https://openalex.org/W2242237035
536	Kieu (2016)	2.267	0.7778	3	1	2	2			https://openalex.org/W2543339863
537	Scherak (2020)	2.3162	1.0662	5	13	36	7			https://openalex.org/W3112857637
538	Etzkorn (2019)	2.3813	1.0219	5	3	6	2			https://openalex.org/W2935140816
539	Stauffacher (2006)	2.3533	0.6749	3	9	21	4			https://openalex.org/W1581473130
540	Wiek (2014)	-1.7167	1.6445	20	37	89	12			https://openalex.org/W1611161003
541	Moore (2004)	2.4141	0.5832	3	26	59	6			https://openalex.org/W2098879021
542	Hesselbarth (2013)	2.1323	1.1519	5	17	39	5			https://openalex.org/W1967338625
543	Sterling (2006)	2.1822	1.1136	5	38	101	10			https://openalex.org/W2166341482
544	1971- (2008)	2.2119	1.2421	5	18	40	3			https://openalex.org/W2488453750
545	Rieckmann (2011)	2.1492	1.2472	5	15	30	2			https://openalex.org/W2598272946
546	Wiek (2015)	-0.6284	2.4816	16	72	191	14			https://openalex.org/W2600326922
547	Trechsel (2018)	2.1771	1.2634	5	16	38	4			https://openalex.org/W2887844314
548	Moore (2005)	2.2471	1.3946	5	2	4	2			https://openalex.org/W1570492872
549	Sterling (2024)	2.2033	1.0074	5	19	46	8			https://openalex.org/W4405533000
550	Weinert (2001)	2.2533	1.189	5	14	31	4			https://openalex.org/W1690052837
551	Heiskanen (2015)	2.3897	0.6237	3	8	18	3			https://openalex.org/W2184663322
552	Kläy (2014)	2.2413	0.9709	5	11	23	3			https://openalex.org/W1991405025
553	Fadeeva (2010)	2.223	1.0596	5	17	40	5			https://openalex.org/W2067269745
554	Kläy (2012)	2.2303	0.9933	5	10	20	2			https://openalex.org/W2530642527
555	Singer‐Brodowski (2018)	2.2014	0.9824	5	10	20	2			https://openalex.org/W2796259778
556	Lambrechts (2017)	0.9648	2.4226	11	5	11	3			https://openalex.org/W2569882581
557	Sterling (2017)	0.7309	2.355	11	3	6	2			https://openalex.org/W2597068266
558	Biggs (1999)	1.0066	2.3918	11	3	6	2			https://openalex.org/W3203483626
559	Avery (2017)	2.3352	0.9211	5	2	4	2			https://openalex.org/W2588123591
560	Lozano (2013)	2.0151	1.331	6	11	23	5			https://openalex.org/W2157097255
561	UNESCO (2015)	2.237	0.7471	3	2	4	4			https://openalex.org/W4361752346
562	Coral (2012)	2.3308	0.5356	3	4	9	4			https://openalex.org/W1503954915
563	Hardin (2016)	2.3073	0.7828	3	1	2	2			https://openalex.org/W2467447974
564	Cullingford (2013)	2.1593	0.9025	5	2	4	2			https://openalex.org/W1496657662
565	Wals (2002)	2.1535	1.0984	5	41	106	15			https://openalex.org/W1515961871
566	Thomas (2004)	2.4025	0.8432	4	48	120	8			https://openalex.org/W2084611379
567	Stoltenberg (2014)	2.0483	0.946	5	2	4	2			https://openalex.org/W4231134366
568	Biggs (1999)	0.9556	2.4736	11	2	4	2			https://openalex.org/W1987665027
569	Micheletta (2019)	2.1908	0.5329	3	2	4	2			https://openalex.org/W1917267818
570	Stoltenberg (2014)	2.2587	0.6807	3	3	8	3			https://openalex.org/W4939066
571	Trowler (2013)	2.2134	0.6782	3	1	2	2			https://openalex.org/W2038726194
572	Mezirow (2003)	2.4408	0.5167	3	9	18	4			https://openalex.org/W2153842549
573	Sterling (2013)	0.7769	2.4894	11	1	2	4			https://openalex.org/W2894867222
574	Leeuw (2015)	-1.3825	1.4248	20	5	10	2			https://openalex.org/W2075528760
575	Stein (2020)	-1.4462	1.498	20	8	16	5			https://openalex.org/W3092868808
576	Bourn (2021)	-1.3618	1.4762	20	5	10	2			https://openalex.org/W3191094315
577	Alam (2022)	-1.3422	1.4571	20	5	10	2			https://openalex.org/W4225149167
578	Warlenius (2022)	-1.3544	1.4302	20	5	10	2			https://openalex.org/W4228998278
579	Shehzad (2022)	-1.3838	1.4546	20	5	10	2			https://openalex.org/W4293053380
580	Wals (2011)	2.1367	1.2747	5	15	33	8			https://openalex.org/W2162502726
581	Filho (2019)	2.4627	0.9164	3	1	2	3			https://openalex.org/W4243053806
582	Bylund (2021)	2.036	1.4182	5	1	2	2			https://openalex.org/W3212560121
583	Chinedu (2023)	0.6541	2.2409	12	3	6	4			https://openalex.org/W4318778094
584	Yassin (2020)	0.6917	2.1518	12	2	4	2			https://openalex.org/W3086752250
585	Hoque (2022)	0.6689	2.1445	12	2	4	2			https://openalex.org/W4284706226
586	Filho (2019)	-2.5406	0.594	24	4	8	3			https://openalex.org/W4248106372
587	Novo‐Corti (2018)	1.4087	2.1117	9	7	15	4			https://openalex.org/W2795546849
588	Müller (2001)	2.1805	1.3982	5	5	10	2			https://openalex.org/W4206151629
589	Kopnina (2011)	-0.8179	2.5623	17	2	4	3			https://openalex.org/W2148281147
590	Díaz-Iso (2019)	2.4745	0.371	3	1	2	2			https://openalex.org/W2969434350
591	Yuan (2012)	1.3568	2.0823	9	28	61	8			https://openalex.org/W2029568907
592	Franco (2018)	2.0049	1.4726	6	9	19	8			https://openalex.org/W2892021205
593	Filho (2019)	2.1528	1.5373	6	6	12	2			https://openalex.org/W2944025132
594	Weiss (2021)	2.0779	1.3719	6	9	22	5			https://openalex.org/W3137323162
595	Hueske (2021)	2.1668	1.5178	6	7	14	3			https://openalex.org/W3200932977
596	Stern (2000)	1.478	1.904	9	5	10	5			https://openalex.org/W1983150389
597	Stern (1999)	1.5031	1.8242	9	3	6	4			https://openalex.org/W2131643775
598	Wang (2020)	1.3036	2.1652	9	4	9	3			https://openalex.org/W3011023014
599	Aleixo (2021)	0.4236	2.4765	12	18	38	7			https://openalex.org/W3211323933
600	Nejati (2012)	0.1798	2.2083	13	4	8	4			https://openalex.org/W2067954772
601	Cogut (2019)	1.5341	1.7109	9	1	2	2			https://openalex.org/W2957260146
602	Biancardi (2023)	0.2931	2.4714	12	3	6	3			https://openalex.org/W4317209154
603	Sánchez (2019)	0.649	2.5931	12	3	6	3			https://openalex.org/W2912118472
604	Zamora‐Polo (2019)	0.6341	2.4983	12	10	21	5			https://openalex.org/W2953679651
605	Smaniotto (2020)	0.624	2.4991	12	9	20	4			https://openalex.org/W3108003727
606	Filho (2019)	2.1673	1.4387	6	14	31	9			https://openalex.org/W2949446819
607	Jati (2019)	0.596	2.4841	12	7	14	2			https://openalex.org/W2986503092
608	Mandrikas (2020)	0.5731	2.3072	12	1	2	2			https://openalex.org/W3121268101
609	Filho (2021)	0.7038	2.4178	12	3	7	5			https://openalex.org/W3150130516
610	Al-omari (2021)	0.6121	2.478	12	7	14	2			https://openalex.org/W3165246150
611	Yuan (2021)	0.5538	2.4969	12	9	18	3			https://openalex.org/W3193894755
612	W6770296970	0.5985	2.5077	12	7	14	2			https://openalex.org/W6770296970
613	W6795787793	0.605	2.4958	12	7	14	2			https://openalex.org/W6795787793
614	Velázquez (2005)	2.0426	1.3277	6	25	60	8			https://openalex.org/W1560554410
615	Ferrer-Balas (2008)	1.2939	2.014	9	14	31	6			https://openalex.org/W2055654193
616	Filho (2000)	2.1181	1.3668	6	9	19	4			https://openalex.org/W2064110499
617	Lozano (2019)	2.1902	1.5134	6	3	6	3			https://openalex.org/W2970586414
618	Lozano (2008)	2.1573	1.3042	6	4	8	4			https://openalex.org/W2016009125
619	Sálvia (2018)	0.2745	2.5865	13	2	4	3			https://openalex.org/W2895279317
620	Lehmann (2008)	-2.4972	-0.4027	29	1	2	3			https://openalex.org/W2135227617
621	Banasick (2019)	-2.1996	-0.5944	29	3	6	3			https://openalex.org/W2941706140
622	Lundberg (2020)	-2.1535	-0.5214	29	3	6	2			https://openalex.org/W3088819989
623	Du (2022)	-2.2225	-0.4726	29	3	6	2			https://openalex.org/W4220983935
624	Sidiropoulos (2013)	2.2045	1.1892	4	2	4	3			https://openalex.org/W1983828839
625	Esa (2010)	1.4867	1.9902	9	22	50	6			https://openalex.org/W2019584792
626	Tuncer (2008)	1.4628	1.9991	9	28	64	6			https://openalex.org/W2038024125
627	Chaplin (2014)	1.5645	1.9432	9	8	16	5			https://openalex.org/W2088044289
628	Watt (2012)	2.5121	1.1574	5	3	6	2			https://openalex.org/W2160255228
629	Papell (2019)	-1.74	1.7669	20	51	129	13			https://openalex.org/W2936084583
630	Kuckartz (2014)	2.3421	1.1282	5	11	22	3			https://openalex.org/W620042716
