id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	score<Avg. pub. year>	description	url
1	Arpana Gupta	2.479	0.2956	1	7	7	1	2025.0		
2	Satish Jaiswal	2.5001	0.0005	1	7	7	1	2025.0		
3	Suzanna Purpura	2.3903	-0.2757	1	7	7	1	2025.0		
4	Seth Dizon	2.2133	-0.0879	1	7	7	1	2025.0		
5	Markus Buan	2.7212	0.2036	1	7	7	1	2025.0		
6	Fengqiu Adam Dong	2.7961	-0.0462	1	7	7	1	2025.0		
7	Fonna Forman	2.2522	0.1703	1	7	7	1	2025.0		
8	Jyoti Mishra	2.6478	-0.2602	1	7	7	1	2025.0		
9	Tommy Lorenz	2.4204	-0.1534	2	7	7	1	2022.0		
10	Lea Gerster	2.5351	-0.1727	2	7	7	1	2022.0		
11	Dustin Elias Wodzinowski	2.4662	-0.0733	2	7	7	1	2022.0		
12	Ariani C. Wartenberg	2.6153	-0.1129	2	7	7	1	2022.0		
13	Lea Martetschläger	2.6275	-0.0122	2	7	7	1	2022.0		
14	Heike Molitor	2.4898	0.1275	2	9	9	2	2021.5		
15	Tobias Cremer	2.5294	0.0115	2	7	7	1	2022.0		
16	Ralf Bloch	2.3872	-0.0186	2	7	7	1	2022.0		
17	Anna-Karin Högfeldt	2.7944	0.0473	3	7	7	1	2019.0		
18	Anders Rosén	2.2504	0.2638	3	7	7	1	2019.0		
19	Christine Mwase	2.4773	0.3891	3	7	7	1	2019.0		
20	Ann Lantz	2.4983	0.094	3	7	7	1	2019.0		
21	Lena Gumaelius	2.2115	0.0055	3	7	7	1	2019.0		
22	Eva Shayo	2.7195	0.2971	3	7	7	1	2019.0		
23	Suzan Lujara	2.3886	-0.1822	3	7	7	1	2019.0		
24	Nerey H. Mvungi	2.6461	-0.1667	3	7	7	1	2019.0		
25	Tamíris Pacheco da Costa	2.4933	0.1411	4	6	6	1	2025.0		
26	Luz Angela Torres López	2.6918	-0.0724	4	6	6	1	2025.0		
27	Camila Perussello	2.3011	0.354	4	6	6	1	2025.0		
28	F. B. Quinn	2.2136	0.0768	4	6	6	1	2025.0		
29	Quentin Crowley	2.584	0.4154	4	6	6	1	2025.0		
30	Helena McMahon	2.4104	-0.1357	4	6	6	1	2025.0		
31	Nicholas M. Holden	2.7782	0.2021	4	6	6	1	2025.0		
32	Trevion Henderson	2.2106	0.1235	5	6	6	1	2022.0		
33	Jessica Ostrow Michel	2.7751	0.2487	5	6	6	1	2022.0		
34	Alex Bryan	2.2981	0.4006	5	6	6	1	2022.0		
35	Emily Canosa	2.6888	-0.0258	5	6	6	1	2022.0		
36	Clara Gamalski	2.5809	0.4621	5	6	6	1	2022.0		
37	Kelly Jones	2.4903	0.1878	5	6	6	1	2022.0		
38	Jeremy Moghtader	2.4074	-0.0891	5	6	6	1	2022.0		
39	Norita Ahmad	2.7663	0.3034	6	9	10	3	2024.33		
40	Maria Toro-Troconis	2.306	-0.0039	6	9	9	1	2023.0		
41	Mohammed Ibahrine	2.4976	0.3306	6	9	10	2	2024.0		
42	Rose Armour	2.5367	-0.082	6	9	9	1	2023.0		
43	Victoria Tait	2.2294	0.3835	6	9	9	1	2023.0		
44	Katharine Reedy	2.4055	0.5343	6	9	9	1	2023.0		
45	Romas Malevicius	2.6561	0.4975	6	9	9	1	2023.0		
46	Vicki Dale	2.2001	0.1767	6	9	9	1	2023.0		
47	Nathalie Tasler	2.7613	0.0754	6	9	9	1	2023.0		
48	Yuma Inzolia	2.5317	0.1187	6	9	9	1	2023.0		
49	Ioana Mihaela Bălan	2.7774	0.1644	7	9	9	1	2025.0		
50	Teodor Ioan Traşcă	2.5983	0.581	7	9	9	1	2025.0		
51	Monica Ocnean	2.5525	0.342	7	9	9	1	2025.0		
52	Adina Horablaga	2.3856	0.1903	7	9	9	1	2025.0		
53	Nicoleta Mateoc-Sîrb	2.3862	-0.0352	7	9	9	1	2025.0		
54	Cosmin Sălășan	2.6218	0.0035	7	9	9	1	2025.0		
55	Jeni Veronica Tiu	2.3647	0.5676	7	9	9	1	2025.0		
56	Bogdan Petru Radoi	2.2026	0.4143	7	9	9	1	2025.0		
57	Raul Adrian Lile	2.1703	0.1669	7	9	9	1	2025.0		
58	Gheorghe Adrian Firu Negoescu	2.7833	0.4042	7	9	9	1	2025.0		
59	Micky Maganini	2.791	0.3906	8	10	10	1	2025.0		
60	Kelsey E. Herndon	2.6677	0.5401	8	10	10	1	2025.0		
61	T.M. Loran	2.1593	0.376	8	10	10	1	2025.0		
62	Robert Griffin	2.2133	0.1657	8	10	10	1	2025.0		
63	Eric Anderson	2.7595	0.1778	8	10	10	1	2025.0		
64	F.D. van der Meer	2.5413	0.2511	8	10	10	1	2025.0		
65	Roshanak Darvishzadeh	2.5023	0.6452	8	10	10	1	2025.0		
66	Claudia Paris	2.5885	0.0234	8	10	10	1	2025.0		
67	Roelof Rietbroek	2.3865	0.3983	8	10	10	1	2025.0		
68	Margarita Huesca	2.2849	0.5874	8	10	10	1	2025.0		
69	Michael Schlund	2.3704	0.0338	8	10	10	1	2025.0		
70	Kerry Shephard	2.374	0.0575	9	9	9	1	2015.0		
71	John Harraway	2.7711	0.4969	9	9	9	1	2015.0		
72	Brent Lovelock	2.5403	0.4347	9	9	9	1	2015.0		
73	Miranda Mirosa	2.3734	0.283	9	9	9	1	2015.0		
74	Sheila Skeaff	2.7652	0.2571	9	9	9	1	2015.0		
75	Elisabeth Slooten	2.6096	0.0961	9	9	9	1	2015.0		
76	Mick Strack	2.5861	0.6737	9	9	9	1	2015.0		
77	Mary Furnari	2.1904	0.507	9	9	9	1	2015.0		
78	Tim Jowett	2.3525	0.6603	9	9	9	1	2015.0		
79	Lynley Deaker	2.1581	0.2596	9	9	9	1	2015.0		
80	Sergey Bespalyy	2.5401	0.5011	10	8	10	2	2024.0		
81	Alnazarova Gulmira	2.4734	0.416	10	8	10	2	2024.0		
82	Vincenzo Nunzio Scalcione	2.2049	0.3917	10	6	6	1	2024.0		
83	Pavel Vitliemov	2.353	0.6086	10	6	6	1	2024.0		
84	Alexander Sichinava	2.2303	0.5323	10	6	6	1	2024.0		
85	Petrenko Alexandr	2.5109	0.3149	10	8	10	2	2024.0		
86	Andrey Kaptsov	2.2955	0.2793	10	6	6	1	2024.0		
87	Carmen Álvarez‐Nieto	2.379	0.754	11	8	8	1	2018.0		
88	Janet Richardson	2.4357	0.1681	11	8	8	1	2018.0		
89	Gema Parra	2.3132	0.4522	11	8	8	1	2018.0		
90	Manuel Linares Abad	2.6112	0.721	11	8	8	1	2018.0		
91	Norma Huss	2.1703	0.6075	11	8	8	1	2018.0		
92	Ma Luisa Grande-Gascón	2.6762	0.2408	11	8	8	1	2018.0		
93	Jane Grose	2.5545	0.4531	11	8	8	1	2018.0		
94	Maud Huynen	2.7703	0.5131	11	8	8	1	2018.0		
95	Isabel M. López‐Medina	2.1974	0.2731	11	8	8	1	2018.0		
96	Kelly Maguire	2.3607	0.7744	12	5	5	1	2024.0		
97	Noëlle O’Connor	2.2625	0.3037	12	5	5	1	2024.0		
98	Redmond Condron	2.5339	0.2468	12	5	5	1	2024.0		
99	Paul Archbold	2.7198	0.454	12	5	5	1	2024.0		
100	Christoffer Hannevig	2.1748	0.5673	12	5	5	1	2024.0		
101	David Honan	2.6321	0.7176	12	5	5	1	2024.0		
102	Ahmed H. Elsayed	2.1648	0.613	13	5	5	1	2025.0		
103	María Luisa Pajuelo	2.3507	0.8201	13	5	5	1	2025.0		
104	Issa Almaghaireh	2.524	0.2925	13	5	5	1	2025.0		
105	Khalil Chaaban	2.2525	0.3494	13	5	5	1	2025.0		
106	Islam Homsi	2.6222	0.7633	13	5	5	1	2025.0		
107	Moataz Elmassri	2.7098	0.4996	13	5	5	1	2025.0		
108	Isabel B. Franco	2.3399	0.8656	14	5	5	1	2019.0		
109	Osamu Saitô	2.6113	0.8087	14	5	5	1	2019.0		
110	Philip Vaughter	2.2417	0.3948	14	5	5	1	2019.0		
111	Josh Whereat	2.5131	0.338	14	5	5	1	2019.0		
112	Norichika Kanie	2.699	0.5451	14	5	5	1	2019.0		
113	Kiichi Takemoto	2.154	0.6584	14	5	5	1	2019.0		
114	Alexander Martín-Garín	2.5997	0.854	15	5	5	1	2021.0		
115	José Antonio Millán-García	2.6873	0.5904	15	5	5	1	2021.0		
116	Íñigo León	2.23	0.4401	15	5	5	1	2021.0		
117	Xabat Oregi	2.1423	0.7037	15	5	5	1	2021.0		
118	Julián Estévez	2.5015	0.3832	15	5	5	1	2021.0		
119	Cristina Marieta	2.3282	0.9108	15	5	5	1	2021.0		
120	Chin-Lien Hung	2.3613	0.7332	16	8	9	2	2024.0		
121	Tien-Fu Yu	2.3083	0.3993	16	5	5	1	2023.0		
122	Yun-Hui Lin	2.1799	0.5567	16	5	5	1	2023.0		
123	Yi-Chien Lin	2.4605	0.4603	16	5	5	1	2023.0		
124	Yi-Hsuan Chen	2.3067	0.5296	16	5	5	1	2023.0		
125	Wei-Shuo Lo	2.4595	0.6904	16	8	9	3	2023.33		
126	Randi Sims	2.3023	1.0007	17	5	5	1	2021.0		
127	Meghnaa Tallapragada	2.4756	0.4731	17	5	5	1	2021.0		
128	Tokea G. Payton	2.6614	0.6802	17	5	5	1	2021.0		
129	Kara Noonan	2.5738	0.9439	17	5	5	1	2021.0		
130	Kathy L Prosser	2.2041	0.5299	17	5	5	1	2021.0		
131	Michael J. Childress	2.1164	0.7935	17	5	5	1	2021.0		
132	Malith Senevirathne	2.2891	0.5055	18	6	6	1	2021.0		
133	H.A.C. Priyankara	2.0923	0.7181	18	6	6	1	2021.0		
134	Dilanthi Amaratunga	2.5705	0.5688	18	6	6	1	2021.0		
135	Richard Haigh	2.372	0.7824	18	6	6	1	2021.0		
136	Nandasiri Weerasinghe	2.1798	0.9952	18	6	6	1	2021.0		
137	Champa Nawaratne	2.4626	1.0567	18	6	6	1	2021.0		
138	Artūras Kaklauskas	2.6569	0.8433	18	6	6	1	2021.0		
139	Siu-Kit Yeung	2.6071	0.9534	19	4	4	1	2017.0		
140	Wing Mui Winnie So	2.2349	0.5778	19	4	4	1	2017.0		
141	Nga Yee Irene Cheng	2.3143	1.1014	19	4	4	1	2017.0		
142	Tsz‐Yan Cheung	2.0835	0.8678	19	4	4	1	2017.0		
143	Cheuk‐Fai Chow	2.5587	0.6282	19	4	4	1	2017.0		
144	Jana Dlouhá	2.3803	0.8045	20	6	7	2	2018.0		
145	Raquel Heras Colàs	2.3482	1.1176	20	4	4	1	2019.0		
146	Ingrid Mulà	2.5252	1.1006	20	4	4	1	2019.0		
147	F. Pérez Salgado	2.5849	0.9318	20	4	4	1	2019.0		
148	Laura M. Henderson	2.2712	0.8896	20	6	7	2	2018.0		
149	Akhrorova Alfiya	2.8049	0.4656	10	4	4	1	2024.0		
150	Adieva Ainura	2.769	0.2593	10	4	4	1	2024.0		
151	Esraa Mahmoud Bishr	2.5262	0.7158	21	4	4	1	2026.0		
152	Mohamed Fakhry Hussein	2.5746	1.0411	21	4	4	1	2026.0		
153	Gaber Abuzaid Ismail	2.2024	0.6654	21	4	4	1	2026.0		
154	Ebtisam Fetohy	2.051	0.9554	21	4	4	1	2026.0		
155	Aleya Hanafy El-Zoka	2.2818	1.189	21	4	4	1	2026.0		
156	Elizabeth Price	2.3099	0.9592	22	16	16	2	2022.5		
157	Dawn T. Nicholson	2.4508	0.9186	22	10	11	2	2023.5		
158	Rachel M. Dunk	2.393	0.9389	22	9	9	1	2024.0		
159	Cormac Lawler	2.3843	0.9118	22	9	9	1	2024.0		
160	Matthew Carney	2.4129	0.9575	22	9	9	1	2024.0		
161	Valeria Ruiz Vargas	2.4749	0.8681	22	13	14	4	2020.25		
162	Sally Veitch	2.4168	0.9215	22	9	9	1	2024.0		
163	Sophie Leigh	2.3923	0.8874	22	9	9	1	2024.0		
164	Matt Singleton	2.4171	0.8938	22	9	9	1	2024.0		
165	Sarah Mottram	2.4347	0.947	22	9	9	1	2024.0		
166	Kaisu Sammalisto	2.246	1.2754	23	4	4	1	2016.0		
167	Agneta Sundström	2.4904	0.8022	23	4	4	1	2016.0		
168	Robin von Haartman	2.0152	1.0418	23	4	4	1	2016.0		
169	Tove Holm	2.1666	0.7518	23	4	4	1	2016.0		
170	Zhilei Yao	2.5388	1.1274	23	4	4	1	2016.0		
171	Valerie Czok	2.4713	0.8449	24	4	4	1	2023.0		
172	Manuel Krug	2.2269	1.3181	24	4	4	1	2023.0		
173	S. Raschid Muller	2.5197	1.1701	24	4	4	1	2023.0		
174	Johannes Huwer	2.1475	0.7945	24	4	4	1	2023.0		
175	Holger Weitzel	1.9961	1.0845	24	4	4	1	2023.0		
176	Janaína Mazutti	2.2497	1.0857	25	6	6	1	2020.0		
177	Luciana Brandli	2.5346	1.1466	25	6	6	1	2020.0		
178	Amanda Lange Sálvia	1.97	1.0214	25	6	6	1	2020.0		
179	Bárbara Maria Fritzen Gomes	2.4482	0.8721	25	6	6	1	2020.0		
180	Luana Inês Damke	2.1668	0.8088	25	6	6	1	2020.0		
181	Vanessa Tibola da Rocha	2.3403	1.3599	25	6	6	1	2020.0		
182	Roberto dos Santos Rabello	2.0575	1.2985	25	6	6	1	2020.0		
183	Rehema M. White	2.2156	1.03	22	7	7	1	2021.0		
184	Kate Mori	2.1925	1.0126	22	7	7	1	2021.0		
185	James Longhurst	2.1692	0.9824	22	8	11	4	2018.75		
186	Patrick Baughan	2.2247	1.0048	22	7	7	1	2021.0		
187	Carolyn Hayles	2.2081	0.9808	22	7	7	1	2021.0		
188	Georgina Gough	2.1565	0.9533	22	10	12	4	2018.5		
189	Chris Preist	2.1453	1.0805	22	13	13	2	2021.0		
190	Daniela Perbandt	2.1155	1.3119	26	4	4	1	2021.0		
191	Marie-Sophie Heinelt	2.1394	1.398	26	4	4	1	2021.0		
192	Paula Bacelar Nicolau	2.2194	1.3292	26	4	4	1	2021.0		
193	Mahsa Mapar	2.2401	1.4092	26	4	4	1	2021.0		
194	Sandra Caeiro	2.2614	1.1832	26	9	10	4	2020.25		
195	Pia Spangenberger	2.406	0.9555	27	6	6	1	2025.0		
196	Anja Schultze‐Krumbholz	2.2982	1.4434	27	6	6	1	2025.0		
197	Linda Kruse	2.1247	0.8923	27	6	6	1	2025.0		
198	Sonja M. Geiger	2.4924	1.23	27	6	6	1	2025.0		
199	Vanessa Löde	2.2075	1.1691	27	6	6	1	2025.0		
200	Louisa Klara Pole	2.0153	1.382	27	6	6	1	2025.0		
201	Steve Nebel	1.9278	1.1048	27	6	6	1	2025.0		
202	Cosmas Kombat Lambini	1.9381	1.2996	28	3	3	1	2021.0		
203	Angelina Goeschl	2.2782	1.4588	28	3	3	1	2021.0		
204	Max Wäsch	2.0979	0.9598	28	3	3	1	2021.0		
205	Martin Wittau	2.4381	1.119	28	3	3	1	2021.0		
206	Leyla Angélica Sandoval Hamón	2.2157	0.9163	26	5	6	2	2020.0		
207	Ana Paula Martinho	2.1714	0.7628	26	3	3	1	2020.0		
208	Maria do Rosário Ramos	2.0737	0.8043	26	3	3	1	2020.0		
209	Cecilia Elizabeth Bayas Aldaz	2.1533	0.951	26	5	6	2	2020.0		
210	Michele Biasutti	2.1883	1.272	29	5	5	2	2017.0		
211	Vassilios Makrakis	2.1175	1.0214	29	3	3	1	2018.0		
212	Eleonora Concina	1.9344	1.2142	29	3	3	1	2018.0		
213	Sara Frate	1.939	1.0352	29	3	3	1	2018.0		
214	Zulkaif Ahmed Saqib	2.228	1.0265	30	5	5	1	2020.0		
215	Qingyu Zhang	1.9565	1.0833	30	5	5	1	2020.0		
216	Ou Jin	2.4138	1.2336	30	5	5	1	2020.0		
217	Khubaib Ahmad Saqib	2.3261	1.4972	30	5	5	1	2020.0		
218	Salman Majeed	1.8688	1.3469	30	5	5	1	2020.0		
219	Amar Razzaq	2.0547	1.5541	30	5	5	1	2020.0		
220	Fermín Sánchez Carracedo	0.8755	2.0909	61	6	6	2	2020.5		
221	Francisco Manuel Moreno-Pino	1.0536	2.2458	61	6	6	2	2021.5		
222	Daniel Romero-Portillo	0.9756	2.1412	61	3	3	1	2021.0		
223	Bàrbara Sureda Carbonell	0.9195	2.2039	61	3	3	1	2021.0		
224	Jonathon Taylor	2.0059	1.0935	32	6	6	1	2021.0		
225	Salla Jokela	2.2873	1.1568	32	6	6	1	2021.0		
226	Markus Laine	1.8091	1.3061	32	6	6	1	2021.0		
227	Juho Rajaniemi	2.3737	1.4313	32	6	6	1	2021.0		
228	Pekka Jokinen	2.0888	1.3704	32	6	6	1	2021.0		
229	Liisa Häikiö	1.8966	1.5832	32	6	6	1	2021.0		
230	Antti Lönnqvist	2.1795	1.6447	32	6	6	1	2021.0		
231	Rocío Hernández	0.75	1.9665	61	3	3	1	2020.0		
232	Lucía Alcántara Rubio	0.8184	1.9617	61	3	3	1	2020.0		
233	Dolores Limón-Domínguez	0.7426	2.0362	61	3	3	1	2020.0		
234	Jorrit Holst	1.721	1.6311	33	4	8	3	2022.67		
235	Antje Brock	1.7242	1.6736	33	4	8	3	2022.67		
236	Mandy Singer‐Brodowski	1.8405	1.6067	33	7	10	3	2022.0		
237	Gerhard de Haan	1.7746	1.6727	33	3	6	2	2022.0		
238	Melissa Franchini Cavalcanti‐Bandos	2.7068	0.6302	22	4	4	1	2021.0		
239	Silvia Quispe-Prieto	2.7447	0.65	22	4	4	1	2021.0		
240	Alberto Paucar‐Caceres	2.6448	0.7293	22	6	6	2	2019.5		
241	Toni Burrowes-Cromwel	2.7038	0.6658	22	4	4	1	2021.0		
242	Héctor Rojas	2.7433	0.6882	22	4	4	1	2021.0		
243	Rute Martins	2.2876	1.0049	26	3	3	1	2020.0		
244	Tien‐Chi Huang	2.2889	1.3564	34	3	3	1	2024.0		
245	Shin-Jia Ho	1.7889	1.537	34	3	3	1	2024.0		
246	Wenhui Zheng	1.9488	1.1972	34	3	3	1	2024.0		
247	Yu Shu	2.129	1.6962	34	3	3	1	2024.0		
248	Tigran Keryan	1.7615	1.5749	35	3	3	1	2020.0		
249	Tamara Mitrofanenko	2.1016	1.734	35	3	3	1	2020.0		
250	Andreas Muhar	1.9214	1.2351	35	3	3	1	2020.0		
251	Lela Khartishvili	2.2615	1.3942	35	3	3	1	2020.0		
252	Rasha Salah Eweida	2.2655	1.5838	36	6	6	1	2025.0		
253	Maeve O’Connell	1.7884	1.7357	36	6	6	1	2025.0		
254	Mohamed Ali Zoromba	1.9806	1.5229	36	6	6	1	2025.0		
255	Marwa Fouad Mahmoud	1.8977	1.246	36	6	6	1	2025.0		
256	Marwan Kamal Altheeb	2.1791	1.3093	36	6	6	1	2025.0		
257	Abeer Selim	2.0713	1.7971	36	6	6	1	2025.0		
258	Mohamed Hussein Ramadan Atta	1.7009	1.4586	36	6	6	1	2025.0		
259	Hye Yeon Park	1.7805	1.3437	37	2	2	1	2025.0		
260	Danilo Palazzo	2.2278	1.5155	37	2	2	1	2025.0		
261	Leah Hollstein	1.8554	1.8169	37	2	2	1	2025.0		
262	Antonio Gomera	1.7403	1.388	38	5	5	1	2021.0		
263	Ana De Toro	1.8385	1.8588	38	5	5	1	2021.0		
264	José Emilio Aguilar	1.6526	1.6517	38	5	5	1	2021.0		
265	Clara Guijarro	2.1976	1.5383	38	5	5	1	2021.0		
266	Miguel Antúnez	2.1099	1.802	38	5	5	1	2021.0		
267	Manuel Vaquero Abellán	2.0117	1.3312	38	5	5	1	2021.0		
268	Chong Xiao	1.7209	1.4157	39	2	2	1	2024.0		
269	Kelvin Wan	1.7958	1.8889	39	2	2	1	2024.0		
270	Theresa Kwong	2.1681	1.5875	39	2	2	1	2024.0		
271	Balamuralithara Balakrishnan	1.8479	1.6567	40	6	7	3	2023.67		
272	Fumihiko Tochinai	2.0984	1.6675	40	3	3	1	2021.0		
273	Hidekazu Kanemitsu	2.1286	1.8163	40	3	3	1	2021.0		
274	Ali Altalbe	1.9852	1.8666	40	3	3	1	2021.0		
275	Vesna Nikolić	1.8327	1.7005	41	6	6	2	2018.5		
276	Slobodan Milutinović	1.5655	1.6629	41	3	3	1	2017.0		
277	Pece Nedanovski	1.7102	1.46	41	3	3	1	2017.0		
278	Kornelija Mrnjaus	1.5506	1.4993	41	3	3	1	2017.0		
279	İngrid Hemmer	1.7965	1.7775	42	3	3	2	2022.5		
280	Christof Koch	1.7151	1.547	42	2	2	1	2024.0		
281	Anna Peitz	1.9192	1.5661	42	2	2	1	2024.0		
282	Sandra Wilhelm	2.1179	1.377	33	2	2	1	2019.0		
283	Ruth Förster	2.0232	1.4736	33	6	6	2	2020.5		
284	Anne Zimmermann	2.2164	1.2622	33	11	12	3	2020.0		
285	Cecília Galvão	1.4916	1.8098	43	4	4	1	2021.0		
286	Cláudia Faria	1.9668	1.5702	43	4	4	1	2021.0		
287	Wanda Viegas	1.643	1.5198	43	4	4	1	2021.0		
288	Amélia Branco	1.7224	2.0434	43	4	4	1	2021.0		
289	Luís F. Goulão	2.0152	1.8955	43	4	4	1	2021.0		
290	Lilian Julia Trechsel	2.2881	1.2136	33	9	10	2	2020.5		
291	David Alexander Graf	2.2006	1.1412	33	7	7	1	2018.0		
292	Karl Herweg	2.2632	1.1647	33	7	7	1	2018.0		
293	Lara Lundsgaard-Hansen	2.3069	1.1503	33	7	7	1	2018.0		
294	Lydia Rufer	2.2333	1.1125	33	7	7	1	2018.0		
295	Thomas Tribelhorn	2.2775	1.1142	33	7	7	1	2018.0		
296	Doris Wastl‐Walter	2.2192	1.1799	33	7	7	1	2018.0		
297	Sharifah Intan Sharina Syed Abdullah	1.7344	1.8007	44	4	4	2	2024.0		
298	Iryna Kushnir	1.8684	1.5667	44	2	2	1	2023.0		
299	Nur Aira Abdrahim	1.6708	1.5386	44	2	2	1	2023.0		
300	Yuan Li	1.6013	2.0908	45	2	2	1	2023.0		
301	Tianhong Liao	1.9736	1.7894	45	2	2	1	2023.0		
302	Jia Li	1.5264	1.6176	45	2	2	1	2023.0		
303	Fanglei Zhong	1.6205	2.1398	46	4	4	1	2026.0		
304	Xiaochun Ma	1.3897	1.9062	46	4	4	1	2026.0		
305	Xin Jiang	1.5411	1.6162	46	4	4	1	2026.0		
306	Yijun Mao	1.8649	1.6666	46	4	4	1	2026.0		
307	Xiaowei Lyu	1.9133	1.9918	46	4	4	1	2026.0		
308	Khaula Alkaabi	1.5406	1.6454	47	3	3	1	2023.0		
309	Kashif Mehmood	1.3807	1.9852	47	3	3	1	2023.0		
310	Parama Bhatacharyya	1.7208	2.1444	47	3	3	1	2023.0		
311	Hassa Aldhaheri	1.8807	1.8046	47	3	3	1	2023.0		
312	Carla Sofia e Sá Farinha	2.4845	1.2661	26	2	2	1	2020.0		
313	Ulisses M. Azeiteiro	2.419	1.1826	26	2	3	2	2020.0		
314	Xiangyun Du	1.6083	1.8624	48	8	9	2	2023.0		
315	Aida Guerra	1.5411	1.9612	48	8	9	3	2021.0		
316	Bente Nørgaard	1.8759	2.1216	48	5	5	1	2022.0		
317	Youmen Chaaban	1.8754	1.9142	48	5	5	1	2022.0		
318	Adrian Lundberg	1.6891	2.1826	48	5	5	1	2022.0		
319	Niels Erik Ruan Lyngdorf	1.7665	2.0297	48	5	5	1	2022.0		
320	Anna Oberrauch	1.7436	2.1615	49	5	5	1	2021.0		
321	Helga Mayr	1.3739	1.7476	49	5	5	1	2021.0		
322	И. Н. Никитин	1.4721	2.2184	49	5	5	1	2021.0		
323	Tanja Bügler	1.8312	1.8979	49	5	5	1	2021.0		
324	Thorsten Kosler	1.2862	2.0112	49	5	5	1	2021.0		
325	Christian Vollmer	1.6454	1.6908	49	5	5	1	2021.0		
326	Zhimin Chen	1.612	2.2329	50	3	3	1	2025.0		
327	Muhammad Rizal Razman	1.2719	2.0737	50	3	3	1	2025.0		
328	Sharifah Zarina Syed Zakaria	1.4318	1.7339	50	3	3	1	2025.0		
329	Khai Ern Lee	1.7719	1.8931	50	3	3	1	2025.0		
330	Shaikha R. Al-Nuaimi	1.2638	2.2289	51	1	1	1	2022.0		
331	Sami G. Al‐Ghamdi	1.7053	1.7941	51	1	1	1	2022.0		
332	Ivan Piper	1.6941	2.1666	52	4	4	1	2025.0		
333	Ivana Katnić	1.3219	1.791	52	4	4	1	2025.0		
334	Amil Orahovac	1.6457	1.8414	52	4	4	1	2025.0		
335	Aleksandra Gogić	1.4013	2.3146	52	4	4	1	2025.0		
336	Miloš Mašković	1.1705	2.081	52	4	4	1	2025.0		
337	Atif Saleem	1.4093	2.1137	53	6	6	2	2023.0		
338	Sarfraz Aslam	1.3326	1.8308	53	4	4	1	2023.0		
339	Guoyuan Sang	1.4744	1.8275	53	4	4	1	2023.0		
340	Philip Saagyum Dare	1.5116	1.9509	53	4	4	1	2023.0		
341	Zhang Tian-xue	1.3004	1.9553	53	4	4	1	2023.0		
342	Addise Amado	1.6194	2.0013	54	3	3	1	2017.0		
343	Aklilu Dalelo	1.4596	2.3411	54	3	3	1	2017.0		
344	Maik Adomßent	1.1194	2.1819	54	3	3	1	2017.0		
345	Daniel Fischer	1.2793	1.8421	54	3	3	1	2017.0		
346	Lluís Pacheco	1.2847	2.3925	55	4	4	1	2019.0		
347	Ningsu Luo	1.5291	1.9193	55	4	4	1	2019.0		
348	Toni Pujol	1.2053	1.8689	55	4	4	1	2019.0		
349	José R. González	1.0539	2.1589	55	4	4	1	2019.0		
350	I. Ferrer	1.5775	2.2445	55	4	4	1	2019.0		
351	M. Teresa Fuertes	1.0403	2.2316	56	3	3	1	2019.0		
352	Mariona Graell Martín	1.3804	2.3908	56	3	3	1	2019.0		
353	Mariana Fuentes Loss	1.2001	1.8918	56	3	3	1	2019.0		
354	M. Carmen Balaguer-Fàbregas	1.5403	2.051	56	3	3	1	2019.0		
355	Liu Jing	1.5232	2.1218	57	2	2	1	2022.0		
356	Yuki Watabe	1.1508	2.4233	57	2	2	1	2022.0		
357	Taketoshi Goto	1.076	1.9501	57	2	2	1	2022.0		
358	Zawar Shah	1.3941	2.395	58	5	5	1	2022.0		
359	Shannon Kennedy‐Clark	0.9368	2.2447	58	5	5	1	2022.0		
360	Yancong Xie	1.2959	1.9243	58	5	5	1	2022.0		
361	Md Shamsur Rahim	1.1227	2.4518	58	5	5	1	2022.0		
362	Mehregan Mahdavi	1.0245	1.9811	58	5	5	1	2022.0		
363	Andrew Levula	1.4818	2.1314	58	5	5	1	2022.0		
364	Abdulkadir Mohamed Abdullahi	1.0434	1.9624	59	4	4	1	2024.0		
365	Hassan Abdikadir Hussein	1.3672	2.0128	59	4	4	1	2024.0		
366	Mohamed Yusuf Ahmed	0.892	2.2523	59	4	4	1	2024.0		
367	Omar Hussein	1.1228	2.486	59	4	4	1	2024.0		
368	Abdimalik Ali Warsame	1.4156	2.338	59	4	4	1	2024.0		
369	Jamie Goggins	0.9059	2.4491	60	1	1	1	2022.0		
370	Magdalena Hajdukiewicz	1.3473	2.0144	60	1	1	1	2022.0		
371	Rocío Jiménez-Fontana	1.2547	2.3858	61	7	7	2	2022.0		
372	José María Cardeñoso Domingo	1.1234	2.3642	61	3	3	1	2022.0		
373	María del Pilar Azcárate Goded	1.1703	2.2955	61	3	3	1	2022.0		
374	Lei Liu	1.2414	2.0748	62	4	4	1	2025.0		
375	Mohammed R. Alzahrani	0.9176	2.0244	62	4	4	1	2025.0		
376	Ying Wei	1.2898	2.4	62	4	4	1	2025.0		
377	Mohammadreza Tavakoli Baghdadabad	0.997	2.548	62	4	4	1	2025.0		
378	Savita K. Sugathan	0.7662	2.3144	62	4	4	1	2025.0		
379	Sung-Shun Weng	0.7497	2.3817	63	3	3	1	2020.0		
380	Yang Liu	1.0899	2.5409	63	3	3	1	2020.0		
381	Juan Dai	1.2497	2.2011	63	3	3	1	2020.0		
